attribute_id,sku_id,color,size,material,gender,season
139bdd46-7b41-4e8c-9370-6e3cfe351608,SKU044289,Black,XXXL,Denim,Women,Summer
78f27615-64f8-402e-859a-cb1592fbb81a,SKU044290,Blue,XXXL,Leather,Men,Summer
8e6082f5-1a8f-4bce-9d75-86c28231cc67,SKU044291,Black,M,Leather,Women,Winter
10c1bbdb-b67a-45b6-8aed-be846f771707,SKU044292,Blue,XS,Denim,Women,Winter
19fb35c6-4a57-4378-85a4-dfc78ceee794,SKU044293,Green,M,Cotton,Men,All Season
8d0352b1-ac20-4890-974a-58b3baaea381,SKU044294,Black,M,Leather,Men,All Season
a65975d8-1c72-4232-8721-29b608a5faf4,SKU044295,Green,XXL,Polyester,Women,All Season
ff721891-c569-449f-bfb7-a4db60edc5bb,SKU044296,Black,XS,Polyester,Women,Summer
6dd7d629-077d-4f9d-8f5e-b25f12ecbabc,SKU044297,White,XS,Denim,Men,Winter
a6bb5417-e16d-4ba7-be87-d76e532b7652,SKU044298,White,S,Cotton,Men,Winter
83f68c1c-efd3-4f0d-988b-cfe315cc42d9,SKU044299,Green,XXL,Leather,Men,Summer
9810d8fd-9ed9-4532-bb32-778846536eac,SKU044300,Blue,XL,Denim,Women,Winter
3d9be643-e9a6-460b-ba11-de3219628de9,SKU044301,Green,XS,Cotton,Women,All Season
18ec73cf-14a7-4da9-8f66-e20adca9d0b3,SKU044302,Blue,XXL,Cotton,Women,Summer
24c2d1db-3e18-43db-b45f-77f0bf1589d8,SKU044303,Black,XXL,Leather,Men,Winter
95cc31fd-eab0-4135-81a9-74282f8cd97b,SKU044304,Red,XL,Polyester,Men,Winter
46cd36a3-24e7-4224-936a-86a58029aa89,SKU044305,Green,XXL,Leather,Men,All Season
e5ff7399-6a28-402d-81d9-f7de8e44814c,SKU044306,Red,M,Leather,Women,All Season
b022fdf9-b886-4273-98b1-e74b4a5d2fbf,SKU044307,Black,XL,Polyester,Women,All Season
65cd8eb2-22e5-4187-9e85-98f9413f287b,SKU044308,Black,M,Cotton,Men,Summer
ca7782e9-ccc1-4df7-a681-78418ebba61d,SKU044309,Red,M,Cotton,Women,Winter
b4b25b01-31df-4494-97bd-1e0a6d33ad6a,SKU044310,Green,XL,Denim,Men,All Season
b3966e42-ae77-4ddc-a7cd-03e032cbe8f3,SKU044311,Blue,XS,Denim,Women,All Season
674cd5a2-0e4b-4cda-a69e-82f963102dab,SKU044312,Blue,L,Cotton,Women,Summer
fd47dbd4-5df4-4eba-9ee3-36a8434a1979,SKU044313,Red,XXL,Leather,Men,All Season
648e39ef-fdf7-4273-9a47-57e6513f2e8c,SKU044314,Black,XXL,Denim,Men,Winter
05d66fa6-ecc9-47c3-a2c3-8b767f2dc087,SKU044315,White,L,Denim,Women,Summer
36430bb5-5189-428c-b146-d110e25122eb,SKU044316,Blue,M,Cotton,Men,Summer
8d50ba7a-a594-41b8-b3bd-1a9c918686c5,SKU044317,Blue,L,Leather,Men,All Season
1694f92f-741a-4ebd-a1cd-e2a9a6b2645e,SKU044318,Black,XS,Polyester,Men,Summer
fddeb51e-972a-4bde-b0a6-e7da0fafe544,SKU044319,Black,XXXL,Denim,Men,All Season
9b9fec37-24ef-40cf-b2dd-5cc3659784da,SKU044320,Green,M,Cotton,Women,Winter
befcadc2-7773-4c46-9360-b792c14f387e,SKU044321,Blue,S,Denim,Women,Winter
15064f0c-4652-4849-b547-ddcc49e818ff,SKU044322,Red,XXL,Leather,Men,Summer
63acd8a3-481a-4d23-9eaa-23e07b170d23,SKU044323,Green,XL,Leather,Men,All Season
4da41e3b-bee8-44e1-b17d-952c1a14c916,SKU044324,Blue,M,Polyester,Women,Winter
59f119f0-4a86-447b-b99d-c38b58d7bd66,SKU044325,Red,M,Polyester,Men,Winter
445f2665-1a9a-4038-806e-81fc3269c5b1,SKU044326,White,L,Leather,Women,Summer
70a37245-aa55-48ad-b869-77b7331ba917,SKU044327,White,XXL,Cotton,Women,Summer
d95f624f-215c-4a43-a9f6-cc15646cee2c,SKU044328,Green,XXL,Polyester,Men,Summer
62667011-1744-4629-87dc-decd357cc013,SKU044329,Green,XS,Polyester,Women,All Season
5d958bd1-e2ed-476c-8930-da62813c38d1,SKU044330,Red,M,Denim,Women,Summer
ff95a4e4-0ec9-4b6c-ba1b-eebaccf0099d,SKU044331,Red,XXXL,Denim,Men,All Season
fc9ca8ce-16c2-4ae3-9742-ae4db3676a43,SKU044332,Blue,XXXL,Denim,Men,All Season
234c4b0a-1d99-45f8-9ae2-21266664c91e,SKU044333,White,XS,Polyester,Men,Winter
c38230c7-65ec-4e8d-ad5e-e7eef06b78a0,SKU044334,Green,M,Leather,Women,Winter
c6afd23e-fcf2-49b5-8005-3dd95527024c,SKU044335,Blue,L,Denim,Men,Summer
6252dd54-0ce9-42f2-9ed5-61667e837c6f,SKU044336,Black,XS,Denim,Men,Winter
f4f71939-453f-401b-af4a-fbca0b7b91a8,SKU044337,Blue,XL,Cotton,Men,Winter
3310f4a2-5a1c-4199-b081-9ffbe05e555e,SKU044338,Red,XL,Denim,Men,Summer
a0fbf691-2869-4322-b700-4e9dc86745d5,SKU044339,Black,L,Denim,Women,Summer
d5301afd-5b88-48fc-a02e-048eca683f8a,SKU044340,Red,S,Cotton,Men,Summer
d66b6e53-3c53-4a0c-a108-92b04e78b96d,SKU044341,Black,S,Leather,Women,All Season
623c6c18-8b26-46b4-b736-9447f53b4e37,SKU044342,White,M,Denim,Men,All Season
e559b35e-0d23-4345-afa7-189da34d7dd0,SKU044343,Green,XL,Denim,Women,All Season
a179e769-2f64-4140-9319-8858993ab55e,SKU044344,Black,L,Polyester,Women,All Season
c62555ed-6df0-45b9-9c97-5b6fc6fa1082,SKU044345,Black,M,Cotton,Men,Winter
6a77c244-d91b-472d-83d1-5d9c0c06feb5,SKU044346,Green,XS,Polyester,Women,Summer
bf73a834-8b54-4d18-a2dc-472871e7e3ba,SKU044347,Green,XL,Denim,Men,Summer
5d267a2b-c6f6-45f4-ac49-014db82036a7,SKU044348,Red,XXL,Denim,Women,All Season
19ee63bd-ff64-45ff-ac03-45ab6edbf2b5,SKU044349,White,L,Denim,Women,Summer
7c28e3f5-a4bf-4fed-91ef-7e659ebec5bb,SKU044350,Green,XXXL,Leather,Men,All Season
43d68687-b2d8-44a3-8d75-dec71235d8da,SKU044351,Green,XL,Denim,Women,Summer
4c6a7e1a-7972-49b5-81f1-ed4b94cc232a,SKU044352,Blue,XS,Cotton,Women,Summer
6e44f656-7177-46d6-b8bd-56240be5ed31,SKU044353,Blue,XS,Cotton,Women,Winter
521e1fbb-8560-4a58-a66e-8948e06965fe,SKU044354,Red,XXXL,Denim,Women,Summer
d4ab71a5-ef0a-45dd-8c98-a6558e0fe652,SKU044355,Green,XXXL,Polyester,Women,Summer
9f3feb2a-23aa-4ece-a82f-f9fc851a25d1,SKU044356,Red,XXXL,Denim,Women,Summer
3c9e6887-786c-4825-b51e-f684d9ff979e,SKU044357,Red,XL,Polyester,Women,Summer
7164a6a8-89b3-4f7a-8945-704f10488420,SKU044358,Blue,L,Leather,Women,Summer
e57edd58-d153-4fa9-b678-08a807f23387,SKU044359,Blue,XS,Polyester,Women,Winter
a03fda31-2072-4c3f-9a04-a4c42155a5af,SKU044360,Green,XXL,Denim,Men,All Season
e5483a94-0ab7-4c4f-89c0-aeea16e32dfd,SKU044361,Red,XXL,Polyester,Men,Winter
5a88d5fd-c1f1-4f96-a6a4-b96d40ac0e81,SKU044362,Red,XS,Polyester,Men,Winter
b9b656dc-d3e9-40c5-a00d-167bcaf63752,SKU044363,Black,XXL,Cotton,Men,Winter
174a1b25-8aeb-48e8-83cf-2c9d69badcf1,SKU044364,Green,XXL,Cotton,Men,Winter
83096fee-b081-4b09-b29c-21a0ef7548d5,SKU044365,White,XXL,Cotton,Men,Winter
b58e9895-afdc-429a-8edf-8fced81a8f46,SKU044366,Green,M,Cotton,Women,All Season
40b73eba-6086-4415-8ba7-d5661516bcfc,SKU044367,Green,L,Cotton,Men,Winter
9172d34c-2ff8-4098-82a5-d3fbc93d32ee,SKU044368,Red,S,Polyester,Women,Winter
d735c526-c4cc-4fbc-9bf7-ed672fa301eb,SKU044369,Black,L,Denim,Men,Winter
ea207514-c017-4b6d-88f2-410d73a900e0,SKU044370,White,XXL,Leather,Men,Summer
dc092ba1-f7dd-47f2-aff8-1d08a231f8d0,SKU044371,Red,L,Leather,Men,Summer
738c609d-2bb3-4692-a42a-3df862140153,SKU044372,Green,XXXL,Leather,Men,Winter
9008d785-101d-40b0-8dac-15e871217082,SKU044373,White,XL,Denim,Women,All Season
e56b6f01-d421-472f-87a8-a38f5135e7a3,SKU044374,Green,S,Polyester,Women,All Season
13ed8bb6-0eed-45eb-a030-0699a2a6ec0d,SKU044375,Black,L,Polyester,Men,Winter
3b96d676-91f1-439b-bcde-f3ada527b42a,SKU044376,Black,M,Polyester,Men,Summer
e547a315-8937-4671-b52e-3756b0f7f93d,SKU044377,Green,L,Polyester,Women,All Season
4a8382d6-9749-4231-a770-dc37af68aee2,SKU044378,Red,XS,Polyester,Men,Summer
e2d4127d-ad1b-4b4f-b78d-06e8c91e02c6,SKU044379,White,XXL,Leather,Men,Winter
096af3fb-14bf-4394-9301-79a414775dd3,SKU044380,Blue,XXXL,Cotton,Men,All Season
6c111461-064d-4e97-b039-ec9345b23629,SKU044381,Black,XXXL,Denim,Men,All Season
b9b07e5a-3bbf-4d0a-9079-ca7a9f51e0e1,SKU044382,Green,XXXL,Leather,Men,Winter
410a7189-4d27-4491-b2ce-6b2228955992,SKU044383,Blue,XXXL,Leather,Women,All Season
34485c82-76c0-476d-b0fe-68ca5535c68f,SKU044384,White,XXL,Leather,Women,Summer
5b1949cb-1a32-4e79-b7b4-a1f5a897a614,SKU044385,Blue,L,Polyester,Men,Summer
a6f3566a-c160-4a7a-a38a-7c82bb474623,SKU044386,Red,S,Denim,Men,All Season
f1467c1a-b0f3-4970-aad2-64fb50780ee5,SKU044387,Green,XXXL,Cotton,Men,Winter
230a79d1-7580-4b96-9d45-5896c9f7ea98,SKU044388,Black,L,Leather,Women,Winter
ac94eb62-9213-4144-a8ab-41a61daf6513,SKU044389,White,XL,Polyester,Men,All Season
072e42b6-01f2-4580-bfe0-e1e64b452f88,SKU044390,Black,M,Polyester,Men,All Season
5c6833a3-b7d7-4ce1-9607-38343fa3b2c3,SKU044391,Black,XXL,Polyester,Women,Summer
fe173cec-282c-4616-bdfb-0f46e0dd1e11,SKU044392,Black,XXXL,Polyester,Men,Winter
b266b307-016a-400e-b8f8-6d14213086c1,SKU044393,Black,S,Cotton,Men,Winter
a0393dbf-6652-4bcd-80b1-3a29eaf1bf58,SKU044394,Black,L,Leather,Men,All Season
26223c5d-fbe5-47a8-b654-291d3f16f5ab,SKU044395,Blue,XXL,Leather,Men,All Season
2048b851-9c6c-4ce2-9ffb-296e76a40ae6,SKU044396,Blue,XL,Leather,Women,Summer
9bb8b182-6eab-4800-aab9-a974bd268de3,SKU044397,Black,S,Cotton,Men,Winter
076f3499-2069-4050-8211-66390352d045,SKU044398,Blue,XXL,Leather,Men,All Season
e5d1a09e-3bf9-443a-9014-973f82d3dd0a,SKU044399,Blue,XL,Cotton,Women,Winter
c1e14836-79bd-40be-82bb-2410366adb57,SKU044400,Green,XXXL,Leather,Men,All Season
bd417650-affb-4d7f-a7f0-4fddbefe4407,SKU044401,Red,S,Polyester,Men,Winter
d34f080d-1116-4b00-8af3-f49901ab2c98,SKU044402,Green,L,Leather,Women,Summer
7c6a3231-4ace-497a-8c15-1491c3d30798,SKU044403,Red,M,Cotton,Women,Summer
9a80bafe-100c-43fb-a020-90a6b4dcb766,SKU044404,Green,XS,Cotton,Men,All Season
128460ae-c22a-4294-91fb-08656bf673d6,SKU044405,Blue,M,Leather,Women,Winter
e07e808c-857d-4db6-873a-46df55045f58,SKU044406,White,S,Denim,Men,All Season
0bdb47f5-c7b5-46d7-8764-e335513e6808,SKU044407,Red,XS,Cotton,Women,Winter
945f9953-7e6f-4ab6-9b09-5cad2946908f,SKU044408,Red,XS,Denim,Women,Winter
0a037f24-ad39-4de2-bc21-a2e9f4c7e472,SKU044409,White,XL,Polyester,Men,Winter
295d910a-a192-4e42-9ad6-40fa2c174b2e,SKU044410,Green,S,Denim,Women,All Season
766b99fd-f389-43af-a956-9f9407c3bfd7,SKU044411,Blue,XXL,Leather,Women,Summer
76309a00-9648-4cc8-9b2a-9bacd2eb47ad,SKU044412,Blue,S,Polyester,Women,Summer
5a18a2b2-fa4e-488d-9616-0d678bb23305,SKU044413,Blue,XXXL,Leather,Women,All Season
0fc0dbeb-47f9-4aa6-87fa-c7c96dd9a707,SKU044414,Black,S,Polyester,Women,Winter
1614dd78-b3fe-4f05-a049-1a25d6cef036,SKU044415,Black,XS,Denim,Women,All Season
aceebcc5-c7bd-434e-b867-9f698797da7e,SKU044416,White,XS,Leather,Men,All Season
f435d6df-8ce8-45f9-a973-dbdc0a85a924,SKU044417,Black,L,Leather,Women,Winter
813a49b2-b35a-4db8-9d24-b60076f7cb12,SKU044418,Red,XS,Polyester,Women,Summer
39ac91d1-3c9a-4c90-a493-f622c38de5d0,SKU044419,Green,XXL,Cotton,Men,Winter
a3ee7472-214e-4861-847f-556f0e4ef39d,SKU044420,Blue,XS,Leather,Women,Winter
38b51142-8040-4a55-a44a-c7042cf82db9,SKU044421,Red,XS,Polyester,Men,All Season
911e77c2-6c88-40ee-968a-ea992839f9aa,SKU044422,Blue,XXL,Leather,Men,Winter
94c87b25-b733-4946-9c30-22405f107351,SKU044423,Red,L,Leather,Women,Winter
1a19dea8-2af5-4ca1-a7e1-b0b4296331f3,SKU044424,White,S,Leather,Women,Winter
dfa54d89-3526-474a-8da6-58ae374f4e0c,SKU044425,Green,XL,Denim,Women,Summer
7136699c-1e3f-4618-90cc-972a3d8a868e,SKU044426,Black,XL,Cotton,Men,Winter
00392f22-2b62-4942-a63d-6e20a10b4c1c,SKU044427,Green,XXL,Leather,Men,All Season
53b9999d-748c-4097-974e-925c4b62ada3,SKU044428,Green,L,Denim,Men,Summer
fafca28f-1880-41a2-a485-270b54032ce4,SKU044429,Black,S,Denim,Men,All Season
f08f847b-bbae-46fb-ab47-45696b2bb8d2,SKU044430,Red,XXL,Polyester,Women,All Season
1b9348bb-affa-42a2-85fb-cc41edccaf6e,SKU044431,Blue,S,Cotton,Women,All Season
ca438fc8-2935-4d26-8437-2a3760d1d40d,SKU044432,Black,XL,Cotton,Men,All Season
ca6a281c-a0c3-4ed3-b5f0-c509bfc008bd,SKU044433,Black,S,Polyester,Men,All Season
45ea4ba4-04bd-44d4-9960-fec343237949,SKU044434,Green,M,Polyester,Men,Summer
613376c4-d9ce-4569-b2da-817c37473572,SKU044435,Green,L,Leather,Women,All Season
d96b7400-4bac-4486-b4cf-94d0d9a97301,SKU044436,Blue,XL,Cotton,Women,Winter
c3a1a6c5-627d-4f0a-ad13-8c0a8e2db263,SKU044437,Red,L,Denim,Men,All Season
6b31212a-a28b-407c-b55c-21b06f71b0e4,SKU044438,Black,S,Cotton,Women,All Season
bbe21e5c-aa5d-4164-9140-18a06f517698,SKU044439,White,L,Polyester,Women,Summer
2ed6fb5d-9337-4f09-b2ea-0528255d5e81,SKU044440,Black,M,Cotton,Women,All Season
59191e3e-1634-41bf-bf49-d790781b31f2,SKU044441,White,XL,Denim,Men,Summer
e1eb2f75-ed95-41be-a658-1a86a641936a,SKU044442,White,XXXL,Polyester,Women,Winter
fdee14b2-0273-4228-91c5-65b19b347b10,SKU044443,Green,XXXL,Denim,Women,Winter
15ad6ffb-f7c3-45d3-a6f7-974ec6f9039f,SKU044444,Red,L,Polyester,Women,All Season
3895874a-1a08-4394-9ef3-57740c09503c,SKU044445,White,L,Cotton,Women,All Season
ab3a6ff2-ea45-457f-9321-8594f3c2e2df,SKU044446,Black,XXL,Leather,Women,Summer
5853d5e2-0458-4006-8134-c093a1c87f61,SKU044447,White,L,Leather,Women,Summer
90e198b9-d898-48b7-97a2-5caddaa9032d,SKU044448,Red,XXL,Cotton,Men,All Season
c104887b-076d-41d6-858b-9b35251127de,SKU044449,Red,XXL,Cotton,Women,Summer
6321a31b-37c2-4d3a-a0a9-c44f249e3209,SKU044450,Blue,M,Denim,Women,Winter
9a2094b5-31a6-4975-808f-85eac4adb8b3,SKU044451,Green,S,Leather,Women,All Season
f8984776-3b76-411b-949b-7d8ebd9ea5b9,SKU044452,Black,L,Cotton,Men,All Season
f64b1aa8-8ede-42b7-8351-f14ceb4bd762,SKU044453,Black,XL,Polyester,Women,All Season
477a518b-5818-47ab-b989-bb69f690c3c0,SKU044454,Blue,XXXL,Polyester,Women,Summer
9d757f8f-71ad-4e97-9794-654b5e1a585f,SKU044455,Green,M,Denim,Women,All Season
d54d6a36-276a-437a-8436-360d8e890460,SKU044456,Blue,XS,Denim,Women,Winter
338e7477-401a-47ca-aae9-fa6994dcc41f,SKU044457,Green,S,Denim,Women,Winter
0c799555-e03b-42cf-9a6e-81fc1c489103,SKU044458,Red,XL,Polyester,Women,Winter
c600d19c-50a4-45c8-b546-6b6cf1d26c9d,SKU044459,Black,XXXL,Polyester,Women,Winter
97db5fa4-a105-4755-8306-ccdcccd7b792,SKU044460,Blue,M,Leather,Women,Summer
2251e2af-b966-47f9-bfab-9a64d6b3a14d,SKU044461,Blue,M,Cotton,Men,All Season
4fca7de8-c15c-412e-80c6-2ec58c541173,SKU044462,Blue,XS,Denim,Women,Winter
6e4faf31-bfdd-4e91-9092-bf53b8a96427,SKU044463,Black,S,Cotton,Men,Winter
910be0e6-6cfb-4f81-bf05-e469bffdc488,SKU044464,Black,XXXL,Polyester,Women,All Season
4a5c82a2-7c19-4fdf-a7e1-9857dd25d45a,SKU044465,Blue,L,Denim,Women,Summer
76fcd8e0-1ce1-4262-9534-eaf09e4969ef,SKU044466,Red,XL,Leather,Men,Summer
7b535859-8fba-48f0-b4cb-a58f1fc25c59,SKU044467,Blue,XL,Cotton,Women,Winter
c7015380-2aab-478c-816c-b3dea519b405,SKU044468,Red,S,Leather,Men,Winter
a29080ab-7601-4a0a-b247-3ed14fed4c1d,SKU044469,Black,XS,Leather,Men,Winter
d2bfa957-e18a-45fd-81d2-ba4af8397996,SKU044470,Black,XS,Cotton,Men,All Season
147590b9-0118-4417-a14f-6d2b218a07fc,SKU044471,Green,M,Denim,Men,Summer
80ab3fe4-8051-4eb0-883d-c7a437b11185,SKU044472,Blue,M,Polyester,Women,Summer
4edd426c-b3bc-4da6-8af0-adf8220cddb1,SKU044473,Blue,XXL,Denim,Men,Summer
05d8a2d0-d897-4582-a1e3-e584ae607fdb,SKU044474,Black,S,Polyester,Women,Summer
4044d244-873f-41e7-8c8a-969cdf47dafe,SKU044475,Red,XXL,Polyester,Men,All Season
f8da69c0-cb63-4247-a693-6fb449a89543,SKU044476,Black,S,Polyester,Men,All Season
2d67a5f7-f075-4b21-b794-edb7dcd13891,SKU044477,Black,S,Polyester,Men,Summer
9dfc4134-d54d-4f68-a6b8-54fc4ca835ce,SKU044478,Red,XS,Leather,Women,Summer
7cb21a92-671b-4659-9269-ff72b79ca53f,SKU044479,Green,XXXL,Denim,Women,Winter
7b4a6b70-87fe-41ac-9677-8095346ce97d,SKU044480,Red,XS,Denim,Men,Summer
4cc3a428-a5d1-4e29-9009-d22bfdbd3d18,SKU044481,White,XXXL,Leather,Women,Summer
1df74a39-1006-44cb-a11f-997e3c132876,SKU044482,Green,S,Denim,Women,Winter
4a07ca92-cad3-4641-bfc0-19199bb67cd1,SKU044483,White,XXXL,Cotton,Men,Winter
cd4bc037-a029-4726-86ca-f4918244dbdb,SKU044484,Black,XS,Polyester,Women,All Season
ea3c9dca-86e2-46f2-b62f-fe21212ab7d9,SKU044485,Blue,XXL,Polyester,Men,Winter
bbe80bc7-b11a-4234-bd86-bf2c7fd845e1,SKU044486,Black,XXXL,Cotton,Women,All Season
c8bf1a7d-38e9-49ae-90a8-a3f445812ac5,SKU044487,Blue,M,Denim,Women,All Season
b558a259-e213-4850-8cda-e999e988f5ad,SKU044488,Blue,XXL,Cotton,Women,All Season
4d38bccd-b3fb-4fa0-b0fe-fda9b7aa0c63,SKU044489,Green,XS,Leather,Women,Summer
9b1f0809-a0be-4259-8ed7-966c900ec5c1,SKU044490,Green,XXXL,Leather,Men,All Season
49faa2fc-5ddb-4897-8c9c-bac2fd00ce32,SKU044491,Green,S,Polyester,Women,Winter
5afbc287-6d2f-4f1d-8826-709bc2daf0be,SKU044492,White,XXL,Denim,Women,All Season
7ba42659-e85a-429a-a35d-89c6c492a467,SKU044493,Green,L,Cotton,Men,Summer
3a220498-44b2-4b06-82b5-0b7953be45a4,SKU044494,Blue,XXL,Leather,Women,Summer
762bf51f-2989-4a15-8338-2d8dfa97feac,SKU044495,Black,XL,Polyester,Women,All Season
5609c997-7156-4528-8f22-d04fd47e6799,SKU044496,Red,XXXL,Denim,Men,All Season
1e37541d-5206-4cbc-81bb-3080b87c19a3,SKU044497,Black,XXL,Polyester,Women,Summer
15b162ad-deba-4cf3-ab5c-93b45f5a8292,SKU044498,White,XXL,Polyester,Women,Summer
87f4abe8-33d1-4a6d-9704-a5233db4b0fe,SKU044499,Blue,L,Polyester,Women,All Season
273ca1ee-4073-4114-8f79-2c9abe4b552a,SKU044500,Blue,XXL,Denim,Men,Winter
9c4f849a-151e-45bb-988e-c7a3bb5afa07,SKU044501,Green,S,Leather,Men,Winter
c6d770e6-fbdb-4c39-a2d4-2eb750a6a8fa,SKU044502,Red,S,Cotton,Women,All Season
708f0fab-6e66-418a-a8e7-b9b86bd67b9b,SKU044503,Black,L,Denim,Men,Winter
d62d4fb2-45e8-4ae9-aaa3-0bf01f139176,SKU044504,Black,XL,Denim,Men,All Season
e12e172a-c6c5-47f6-81f1-d5d86c49976c,SKU044505,Black,L,Polyester,Men,All Season
a7f12f8a-a360-4e95-9979-a51bfb411c10,SKU044506,Blue,XXL,Leather,Women,All Season
0362c536-032f-4c0e-bba8-600861546e80,SKU044507,Black,XXL,Cotton,Women,All Season
1545504e-724c-462a-bf19-4c4c40238c1e,SKU044508,White,XL,Cotton,Women,Summer
5108dea8-736c-4756-a125-814f021ed7d7,SKU044509,Blue,XXL,Cotton,Men,All Season
aa2f9759-c3f9-427f-bf06-95747870bfbb,SKU044510,White,M,Polyester,Men,All Season
0fa6d4fa-1f33-4068-906d-c41501d7f7ba,SKU044511,White,XXL,Leather,Women,All Season
1318cd2a-b361-4cf9-a68c-65ad93519ee0,SKU044512,Black,XL,Denim,Women,Summer
43f6edc8-83c2-48a0-ad07-2f3d5b5c5278,SKU044513,White,XS,Denim,Women,Summer
d6aed28c-02d7-4bb2-aae4-80cdb221a59f,SKU044514,Black,M,Polyester,Men,All Season
29d1c23b-6976-4ede-9242-796c2016199f,SKU044515,Green,XXXL,Leather,Women,Summer
0866dddf-93cd-43b7-a54e-61ecc4fe2ab6,SKU044516,Blue,L,Polyester,Women,All Season
b3f44d6d-8481-435c-99ad-f847fd6b64e1,SKU044517,Black,XXXL,Cotton,Women,All Season
5f276f6a-7909-4a9f-9480-b507a3e29b3b,SKU044518,Black,XXXL,Denim,Women,Summer
f2437040-475f-4f60-8e1a-1fba5a37ae08,SKU044519,Blue,L,Polyester,Women,Summer
2fb6ba6a-9c58-4926-a71e-1c05d38d46eb,SKU044520,Blue,XS,Denim,Women,Summer
8e71bf22-f387-4d29-838c-f2c5a96115f4,SKU044521,Blue,L,Polyester,Women,Summer
1c8992cd-4d28-4cc3-98cf-25479e011539,SKU044522,White,XXXL,Polyester,Women,Summer
c84965dd-40b2-4c4c-a0fd-9a5e0766ef13,SKU044523,Black,XS,Leather,Men,Winter
d290cf2d-b198-4048-a12e-5c67357ff460,SKU044524,Black,XXL,Leather,Women,All Season
6f3dfc12-eb3f-4797-b0fd-5171391ba97f,SKU044525,Blue,S,Leather,Women,All Season
dddf5600-8cf1-48f8-b107-c8b783257f2b,SKU044526,White,S,Denim,Women,Summer
e1dfebf0-ab4e-4929-b749-a51da80c7231,SKU044527,Green,XS,Leather,Men,Summer
22d7b394-bbbf-4d02-8718-34eda772a579,SKU044528,Green,XL,Denim,Women,Summer
c9312af7-5b8d-4afe-8b1b-8315dabef1fc,SKU044529,Red,XXL,Polyester,Men,Winter
625185aa-7bf6-4ae3-ba3f-95c1da78bf70,SKU044530,Red,XXXL,Cotton,Women,All Season
dd525ede-bc45-45f8-a291-d2d172dd4ff7,SKU044531,Black,XXXL,Cotton,Men,Summer
9d3f6475-db6a-4ec1-9ded-83e5e7c1f484,SKU044532,Black,XXL,Polyester,Men,Winter
fda4dc7e-3be9-4a76-8cb4-c3b4114de854,SKU044533,Black,S,Cotton,Men,Summer
75c75dd7-3757-423d-ae77-ff48201c0115,SKU044534,Blue,M,Denim,Women,Summer
b01dabac-9e56-4065-8867-5354cecc1e23,SKU044535,Blue,L,Leather,Women,All Season
26987b99-2be9-451a-940f-fa4d6e5ebf59,SKU044536,Red,XXXL,Denim,Men,Summer
36e2a799-e220-48b5-91de-c3690d0f4176,SKU044537,Black,XS,Leather,Men,Summer
622c046d-c27b-46ad-9368-17f3ca0bd0b2,SKU044538,Red,XL,Leather,Women,Winter
3df53766-4428-48ee-bad7-6cc46087bba5,SKU044539,Black,XXL,Polyester,Men,Summer
70d4d9a9-a671-445d-bf6b-93b3220f82f0,SKU044540,White,M,Denim,Men,All Season
cfb74e54-b545-436a-a7f2-e97ff01e4194,SKU044541,Black,XXXL,Leather,Men,All Season
ddf63868-8d9c-4429-aac6-e1551d140458,SKU044542,Black,L,Denim,Women,All Season
9ad572e9-fe56-4676-a193-7f663f317d9e,SKU044543,Blue,M,Denim,Men,Winter
46ecce8b-46a1-4e9a-8fc9-20979a865fe9,SKU044544,Red,XL,Leather,Men,Summer
136b9e60-5316-43b9-9897-2dab088cbda9,SKU044545,Red,L,Leather,Men,Summer
0b034c97-e407-4f3e-8566-93136b9ce4d6,SKU044546,Green,XXXL,Denim,Women,All Season
91824c5e-be26-417f-b16e-37e3f76c18c1,SKU044547,Green,S,Polyester,Men,All Season
8f95b4b8-609e-4a91-a2c9-ac6b333a5ba1,SKU044548,Green,XXXL,Leather,Men,Summer
f978cba8-bfeb-4158-902c-84ca90b117ab,SKU044549,Black,L,Leather,Men,Winter
39a324c2-d669-43b6-a263-aa4c8feafe98,SKU044550,Blue,L,Polyester,Men,Summer
0291c1a0-ed06-4568-9804-f8d933bffc44,SKU044551,White,S,Cotton,Men,Winter
a5ba70d2-0578-4dc3-8936-d25303d3e1b0,SKU044552,Black,M,Cotton,Men,All Season
627425fe-a622-46e9-8b24-6a1933734ecb,SKU044553,Black,XS,Denim,Men,All Season
63e24ddd-491b-483f-a9ce-d2460937cb47,SKU044554,Green,XL,Leather,Women,All Season
066e6f90-0173-49b9-87e2-dcb6be55df6d,SKU044555,Black,M,Polyester,Men,Summer
49177b99-9288-407d-9d12-f3d1807ec788,SKU044556,White,XXXL,Cotton,Men,Summer
16dfd420-7ccf-4c3e-843e-ec7afef62f68,SKU044557,Blue,XXXL,Denim,Women,Summer
74c79e80-5b9b-4537-8740-c9000953bfa8,SKU044558,Blue,XXL,Polyester,Men,All Season
159d3314-85c1-4866-b840-56235d49927a,SKU044559,Black,XXXL,Denim,Women,All Season
4a1b6e58-36f6-4ee7-9c27-983bc72af2e4,SKU044560,White,XXXL,Polyester,Women,All Season
bb0fce93-092f-4164-9e44-2729bb3261e4,SKU044561,Black,XS,Cotton,Men,All Season
9d0f231f-aece-41e7-8f21-4a5c0d9466d2,SKU044562,Green,XXXL,Cotton,Men,Winter
c7b81db2-f5ec-48ae-bf54-b6000394ba1a,SKU044563,White,M,Cotton,Men,Winter
